"SubjectId" "Label" "BodyAccMagMean" "BodyAccMagStd" "GravityAccMagMean" "GravityAccMagStd" "BodyAccJerkMagMean" "BodyAccJerkMagStd" "BodyGyroMagMean" "BodyGyroMagStd" "BodyGyroJerkMagMean" "BodyGyroJerkMagStd" "BodyAccMagMean" "BodyAccMagStd" "BodyAccJerkMagMean" "BodyAccJerkMagStd" "BodyGyroMagMean" "BodyGyroMagStd" "BodyGyroJerkMagMean" "BodyGyroJerkMagStd"
14 "SITTING" -0.944197943703704 -0.92549582962963 -0.944197943703704 -0.92549582962963 -0.976521006111111 -0.973343388888889 -0.942756369259259 -0.947081158333333 -0.988317606666667 -0.986963989814815 -0.944197943703704 -0.92549582962963 -0.976521006111111 -0.973343388888889 -0.942756369259259 -0.947081158333333 -0.988317606666667 -0.986963989814815
14 "STANDING" -0.943456847333333 -0.936735577166667 -0.943456847333333 -0.936735577166667 -0.972965788166667 -0.970437182833333 -0.943530016833333 -0.931426203833333 -0.974873328 -0.966834217 -0.943456847333333 -0.936735577166667 -0.972965788166667 -0.970437182833333 -0.943530016833333 -0.931426203833333 -0.974873328 -0.966834217
14 "WALKING" -0.144404671779661 -0.36380562779661 -0.144404671779661 -0.36380562779661 -0.377293155084746 -0.439746918474576 -0.137208741864407 -0.201401930542373 -0.519895046779661 -0.606103313898305 -0.144404671779661 -0.36380562779661 -0.377293155084746 -0.439746918474576 -0.137208741864407 -0.201401930542373 -0.519895046779661 -0.606103313898305
14 "WALKING_DOWNSTAIRS" 0.185537706866667 0.428405922622222 0.185537706866667 0.428405922622222 0.0353601375466667 0.194708838913556 0.166340011842444 -0.0665144570666667 -0.275120883488889 -0.274744003577778 0.185537706866667 0.428405922622222 0.0353601375466667 0.194708838913556 0.166340011842444 -0.0665144570666667 -0.275120883488889 -0.274744003577778
14 "WALKING_UPSTAIRS" 0.140108204051852 -0.0197686685018519 0.140108204051852 -0.0197686685018519 -0.28366383592037 -0.337086266574074 0.365779419444444 0.299975979851852 -0.399921949557407 -0.485819293703704 0.140108204051852 -0.0197686685018519 -0.28366383592037 -0.337086266574074 0.365779419444444 0.299975979851852 -0.399921949557407 -0.485819293703704
15 "LAYING" -0.955340661527778 -0.943314107916667 -0.955340661527778 -0.943314107916667 -0.979890228194444 -0.973644462777778 -0.944605127222222 -0.924043007638889 -0.983235025416667 -0.973650041666667 -0.955340661527778 -0.943314107916667 -0.979890228194444 -0.973644462777778 -0.944605127222222 -0.924043007638889 -0.983235025416667 -0.973650041666667
15 "SITTING" -0.958669836271187 -0.93797790559322 -0.958669836271187 -0.93797790559322 -0.986107839152542 -0.984639018474576 -0.957331628305085 -0.963475074915254 -0.992188893898305 -0.989720049491525 -0.958669836271187 -0.93797790559322 -0.986107839152542 -0.984639018474576 -0.957331628305085 -0.963475074915254 -0.992188893898305 -0.989720049491525
15 "STANDING" -0.961207616226415 -0.948600432641509 -0.961207616226415 -0.948600432641509 -0.981495125660377 -0.979994800566038 -0.946961381132076 -0.931286778679245 -0.984407077924528 -0.98143282754717 -0.961207616226415 -0.948600432641509 -0.981495125660377 -0.979994800566038 -0.946961381132076 -0.931286778679245 -0.984407077924528 -0.98143282754717
15 "WALKING" -0.186514650759259 -0.323878324074074 -0.186514650759259 -0.323878324074074 -0.320129322962963 -0.310071425166667 -0.243711124444444 -0.425798469148148 -0.543979500555556 -0.63778595537037 -0.186514650759259 -0.323878324074074 -0.320129322962963 -0.310071425166667 -0.243711124444444 -0.425798469148148 -0.543979500555556 -0.63778595537037
15 "WALKING_DOWNSTAIRS" 0.320449387166667 0.353204008095238 0.320449387166667 0.353204008095238 -0.0372666071540476 0.159631710516667 -0.121686320740476 -0.284249712071429 -0.509466648095238 -0.563640131190476 0.320449387166667 0.353204008095238 -0.0372666071540476 0.159631710516667 -0.121686320740476 -0.284249712071429 -0.509466648095238 -0.563640131190476
15 "WALKING_UPSTAIRS" -0.000971394711666667 -0.136552217494583 -0.000971394711666667 -0.136552217494583 -0.316050382083333 -0.313363553125 -0.201217274 -0.288429008639583 -0.663637117708333 -0.748954848541667 -0.000971394711666667 -0.136552217494583 -0.316050382083333 -0.313363553125 -0.201217274 -0.288429008639583 -0.663637117708333 -0.748954848541667
16 "LAYING" -0.961834634857143 -0.957895927714286 -0.961834634857143 -0.957895927714286 -0.988349656571429 -0.987891003571429 -0.951777099571429 -0.959020036285714 -0.990839526285714 -0.988212425428571 -0.961834634857143 -0.957895927714286 -0.988349656571429 -0.987891003571429 -0.951777099571429 -0.959020036285714 -0.990839526285714 -0.988212425428571
16 "SITTING" -0.961879680724638 -0.941051236086957 -0.961879680724638 -0.941051236086957 -0.987472699130435 -0.983615334057971 -0.946417382463768 -0.937942404637681 -0.992444606231884 -0.988261252608696 -0.961879680724638 -0.941051236086957 -0.987472699130435 -0.983615334057971 -0.946417382463768 -0.937942404637681 -0.992444606231884 -0.988261252608696
16 "STANDING" -0.969948825128205 -0.95729449448718 -0.969948825128205 -0.95729449448718 -0.989205231794872 -0.986761550641026 -0.972528178205128 -0.964105768461539 -0.992848576025641 -0.990809427435898 -0.969948825128205 -0.95729449448718 -0.989205231794872 -0.986761550641026 -0.972528178205128 -0.964105768461539 -0.992848576025641 -0.990809427435898
16 "WALKING" -0.258766694117647 -0.47180926745098 -0.258766694117647 -0.47180926745098 -0.363144483529412 -0.403386563921569 -0.485931932745098 -0.665078404313726 -0.671541834117647 -0.722808438431373 -0.258766694117647 -0.47180926745098 -0.363144483529412 -0.403386563921569 -0.485931932745098 -0.665078404313726 -0.671541834117647 -0.722808438431373
16 "WALKING_DOWNSTAIRS" 0.191079793587447 0.119183740638298 0.191079793587447 0.119183740638298 -0.165908810808511 -0.0783498875595745 -0.309820427234043 -0.422315316808511 -0.590896636382979 -0.595822214468085 0.191079793587447 0.119183740638298 -0.165908810808511 -0.0783498875595745 -0.309820427234043 -0.422315316808511 -0.590896636382979 -0.595822214468085
16 "WALKING_UPSTAIRS" -0.233990331568627 -0.334795080196078 -0.233990331568627 -0.334795080196078 -0.48321905 -0.493067129607843 -0.308260568039216 -0.518189646470588 -0.737705162156863 -0.797293228431373 -0.233990331568627 -0.334795080196078 -0.48321905 -0.493067129607843 -0.308260568039216 -0.518189646470588 -0.737705162156863 -0.797293228431373
17 "LAYING" -0.953021411126761 -0.948257993521127 -0.953021411126761 -0.948257993521127 -0.981607627887324 -0.980126745352113 -0.960733121690141 -0.959325498732394 -0.985542411126761 -0.982038121126761 -0.953021411126761 -0.948257993521127 -0.981607627887324 -0.980126745352113 -0.960733121690141 -0.959325498732394 -0.985542411126761 -0.982038121126761
17 "SITTING" -0.97274734640625 -0.96506519109375 -0.97274734640625 -0.96506519109375 -0.99281471515625 -0.99144649921875 -0.967177744375 -0.97541025484375 -0.996334795 -0.994446755625 -0.97274734640625 -0.96506519109375 -0.99281471515625 -0.99144649921875 -0.967177744375 -0.97541025484375 -0.996334795 -0.994446755625
17 "STANDING" -0.977635981410256 -0.975377309871795 -0.977635981410256 -0.975377309871795 -0.991742753589744 -0.990363248205128 -0.978184576538461 -0.977680837435898 -0.993672973717949 -0.992372117307692 -0.977635981410256 -0.975377309871795 -0.991742753589744 -0.990363248205128 -0.978184576538461 -0.977680837435898 -0.993672973717949 -0.992372117307692
17 "WALKING" -0.151151487704918 -0.461837866885246 -0.151151487704918 -0.461837866885246 -0.301093269180328 -0.275672786229508 -0.335009836885246 -0.522494763606557 -0.517167440655738 -0.53970849147541 -0.151151487704918 -0.461837866885246 -0.301093269180328 -0.275672786229508 -0.335009836885246 -0.522494763606557 -0.517167440655738 -0.53970849147541
17 "WALKING_DOWNSTAIRS" 0.148951103536087 0.0914076757326087 0.148951103536087 0.0914076757326087 -0.221631694184783 -0.206576683876087 -0.232641763307609 -0.352687281086957 -0.540325787826087 -0.592319490869565 0.148951103536087 0.0914076757326087 -0.221631694184783 -0.206576683876087 -0.232641763307609 -0.352687281086957 -0.540325787826087 -0.592319490869565
17 "WALKING_UPSTAIRS" -0.0128062276916667 -0.1028777303875 -0.0128062276916667 -0.1028777303875 -0.357233897916667 -0.390912450416667 -0.235191249091667 -0.440837260125 -0.637367490625 -0.68231162875 -0.0128062276916667 -0.1028777303875 -0.357233897916667 -0.390912450416667 -0.235191249091667 -0.440837260125 -0.637367490625 -0.68231162875
18 "LAYING" -0.986456241538461 -0.986464542615385 -0.986456241538461 -0.986464542615385 -0.98832154 -0.989526277538462 -0.980740846769231 -0.980560877846154 -0.993095122615385 -0.992153054 -0.986456241538461 -0.986464542615385 -0.98832154 -0.989526277538462 -0.980740846769231 -0.980560877846154 -0.993095122615385 -0.992153054
18 "SITTING" -0.983674151754386 -0.981595285964912 -0.983674151754386 -0.981595285964912 -0.989869574561403 -0.991159350526316 -0.977634992105263 -0.981372675614035 -0.994873439824561 -0.994868913508772 -0.983674151754386 -0.981595285964912 -0.989869574561403 -0.991159350526316 -0.977634992105263 -0.981372675614035 -0.994873439824561 -0.994868913508772
18 "STANDING" -0.972607495342466 -0.972285545479452 -0.972607495342466 -0.972285545479452 -0.98596529369863 -0.986015285890411 -0.963006793150685 -0.959797118082192 -0.988685954931507 -0.988519665753425 -0.972607495342466 -0.972285545479452 -0.98596529369863 -0.986015285890411 -0.963006793150685 -0.959797118082192 -0.988685954931507 -0.988519665753425
18 "WALKING" -0.287908078035714 -0.460346465357143 -0.287908078035714 -0.460346465357143 -0.379269262142857 -0.42541866125 -0.500471147857143 -0.60851009125 -0.636485896964286 -0.726591779107143 -0.287908078035714 -0.460346465357143 -0.379269262142857 -0.42541866125 -0.500471147857143 -0.60851009125 -0.636485896964286 -0.726591779107143
18 "WALKING_DOWNSTAIRS" -0.293531973636364 -0.229934247036364 -0.293531973636364 -0.229934247036364 -0.466516044 -0.3825173332 -0.381022814727273 -0.507995478327273 -0.701663073636364 -0.744159518909091 -0.293531973636364 -0.229934247036364 -0.466516044 -0.3825173332 -0.381022814727273 -0.507995478327273 -0.701663073636364 -0.744159518909091
18 "WALKING_UPSTAIRS" -0.279146312758621 -0.37184157 -0.279146312758621 -0.37184157 -0.601463948275862 -0.579330320344828 -0.3691086 -0.528058134137931 -0.781652689310345 -0.835525127931034 -0.279146312758621 -0.37184157 -0.601463948275862 -0.579330320344828 -0.3691086 -0.528058134137931 -0.781652689310345 -0.835525127931034
19 "LAYING" -0.96626080686747 -0.963193489036145 -0.96626080686747 -0.963193489036145 -0.98478434 -0.980668287831325 -0.953263432771084 -0.955906646506024 -0.985342497710843 -0.980245510843374 -0.96626080686747 -0.963193489036145 -0.98478434 -0.980668287831325 -0.953263432771084 -0.955906646506024 -0.985342497710843 -0.980245510843374
19 "SITTING" -0.962074065616438 -0.951755657260274 -0.962074065616438 -0.951755657260274 -0.986423976027397 -0.984205184931507 -0.942229043835616 -0.950491807945205 -0.989450316575342 -0.985831284657534 -0.962074065616438 -0.951755657260274 -0.986423976027397 -0.984205184931507 -0.942229043835616 -0.950491807945205 -0.989450316575342 -0.985831284657534
19 "STANDING" -0.960505683561644 -0.962549342465754 -0.960505683561644 -0.962549342465754 -0.983068923561644 -0.979640838082192 -0.94174504109589 -0.937951031506849 -0.985801637671233 -0.983069427945205 -0.960505683561644 -0.962549342465754 -0.983068923561644 -0.979640838082192 -0.94174504109589 -0.937951031506849 -0.985801637671233 -0.983069427945205
19 "WALKING" 0.0648173438653846 -0.0993927171359615 0.0648173438653846 -0.0993927171359615 0.109450990201923 0.0356558788076923 0.100045071430769 -0.0218463165461538 -0.164699977592308 -0.271487480103846 0.0648173438653846 -0.0993927171359615 0.109450990201923 0.0356558788076923 0.100045071430769 -0.0218463165461538 -0.164699977592308 -0.271487480103846
19 "WALKING_DOWNSTAIRS" 0.644604325128205 0.413472376589744 0.644604325128205 0.413472376589744 0.434490400974359 0.450612065720513 0.418004608615385 0.237821231894872 0.0875816618205128 -0.0438985022538462 0.644604325128205 0.413472376589744 0.434490400974359 0.450612065720513 0.418004608615385 0.237821231894872 0.0875816618205128 -0.0438985022538462
19 "WALKING_UPSTAIRS" 0.01738119347275 -0.177666828025 0.01738119347275 -0.177666828025 -0.114189605875 -0.284060693125 -0.06161577145 -0.26440144275 -0.372790526575 -0.50740029025 0.01738119347275 -0.177666828025 -0.114189605875 -0.284060693125 -0.06161577145 -0.26440144275 -0.372790526575 -0.50740029025
20 "LAYING" -0.960743126176471 -0.939489444558824 -0.960743126176471 -0.939489444558824 -0.984670073823529 -0.980161687058824 -0.9604473725 -0.962153597941176 -0.986749500882353 -0.981079301617647 -0.960743126176471 -0.939489444558824 -0.984670073823529 -0.980161687058824 -0.9604473725 -0.962153597941176 -0.986749500882353 -0.981079301617647
20 "SITTING" -0.952738043030303 -0.937764028181818 -0.952738043030303 -0.937764028181818 -0.978774578333333 -0.972537871515152 -0.939574435606061 -0.941069909848485 -0.983010276060606 -0.97507615 -0.952738043030303 -0.937764028181818 -0.978774578333333 -0.972537871515152 -0.939574435606061 -0.941069909848485 -0.983010276060606 -0.97507615
20 "STANDING" -0.92240685739726 -0.910672094794521 -0.92240685739726 -0.910672094794521 -0.956624899041096 -0.938454372328767 -0.883675028630137 -0.843683410273973 -0.94793650109589 -0.926328788356164 -0.92240685739726 -0.910672094794521 -0.956624899041096 -0.938454372328767 -0.883675028630137 -0.843683410273973 -0.94793650109589 -0.926328788356164
20 "WALKING" 0.039402280578902 -0.156930391921569 0.039402280578902 -0.156930391921569 -0.0429359302764706 0.0210765716843137 0.0686275147882353 -0.0367853189588235 -0.194893253196078 -0.149864146847059 0.039402280578902 -0.156930391921569 -0.0429359302764706 0.0210765716843137 0.0686275147882353 -0.0367853189588235 -0.194893253196078 -0.149864146847059
20 "WALKING_DOWNSTAIRS" 0.221851587933333 0.172636361444444 0.221851587933333 0.172636361444444 -0.0612699838466667 0.0467185842571111 0.0938419436933333 -0.0305762438706667 -0.268183423577778 -0.275591880382222 0.221851587933333 0.172636361444444 -0.0612699838466667 0.0467185842571111 0.0938419436933333 -0.0305762438706667 -0.268183423577778 -0.275591880382222
20 "WALKING_UPSTAIRS" 0.00872502461176471 -0.198269718823529 0.00872502461176471 -0.198269718823529 -0.255611242098039 -0.239444370019608 0.0223302538235294 -0.253929985803922 -0.37192841627451 -0.455396068627451 0.00872502461176471 -0.198269718823529 -0.255611242098039 -0.239444370019608 0.0223302538235294 -0.253929985803922 -0.37192841627451 -0.455396068627451
21 "LAYING" -0.952596583222222 -0.942186431444444 -0.952596583222222 -0.942186431444444 -0.982800330555555 -0.978552618777778 -0.949278890222222 -0.949289148 -0.985915906888889 -0.982246471555556 -0.952596583222222 -0.942186431444444 -0.982800330555555 -0.978552618777778 -0.949278890222222 -0.949289148 -0.985915906888889 -0.982246471555556
21 "SITTING" -0.974734999411765 -0.971994251294118 -0.974734999411765 -0.971994251294118 -0.985947225176471 -0.986520865058824 -0.964971113764706 -0.971225061647059 -0.990307349882353 -0.990302232705882 -0.974734999411765 -0.971994251294118 -0.985947225176471 -0.986520865058824 -0.964971113764706 -0.971225061647059 -0.990307349882353 -0.990302232705882
21 "STANDING" -0.958774298089888 -0.956919898202247 -0.958774298089888 -0.956919898202247 -0.974765161910112 -0.97160651494382 -0.949837151797753 -0.945614401797753 -0.976857084157303 -0.976153687752809 -0.958774298089888 -0.956919898202247 -0.974765161910112 -0.97160651494382 -0.949837151797753 -0.945614401797753 -0.976857084157303 -0.976153687752809
21 "WALKING" -0.123455661519231 -0.299709752173077 -0.123455661519231 -0.299709752173077 -0.148138991523077 -0.0838487968942308 -0.284775644807692 -0.408304434423077 -0.426930725 -0.450369988846154 -0.123455661519231 -0.299709752173077 -0.148138991523077 -0.0838487968942308 -0.284775644807692 -0.408304434423077 -0.426930725 -0.450369988846154
21 "WALKING_DOWNSTAIRS" 0.245771699004444 0.264341903711111 0.245771699004444 0.264341903711111 -0.0802241799933333 0.0952339404955556 -0.184850019535556 -0.388420328666667 -0.452828682444444 -0.509130858444444 0.245771699004444 0.264341903711111 -0.0802241799933333 0.0952339404955556 -0.184850019535556 -0.388420328666667 -0.452828682444444 -0.509130858444444
21 "WALKING_UPSTAIRS" -0.0810453188106383 -0.278474283829787 -0.0810453188106383 -0.278474283829787 -0.355047693617021 -0.404183875893617 -0.168982721146809 -0.420236002514894 -0.577935642978723 -0.647723419148936 -0.0810453188106383 -0.278474283829787 -0.355047693617021 -0.404183875893617 -0.168982721146809 -0.420236002514894 -0.577935642978723 -0.647723419148936
22 "LAYING" -0.934993799305555 -0.909407761152778 -0.934993799305555 -0.909407761152778 -0.971169779305555 -0.959849821805556 -0.926616373333333 -0.923911565972222 -0.981716936388889 -0.974201690972222 -0.934993799305555 -0.909407761152778 -0.971169779305555 -0.959849821805556 -0.926616373333333 -0.923911565972222 -0.981716936388889 -0.974201690972222
22 "SITTING" -0.942167353870968 -0.924336184035484 -0.942167353870968 -0.924336184035484 -0.979303714032258 -0.968576776774194 -0.942077432741935 -0.933268487096774 -0.98547603483871 -0.976503766290323 -0.942167353870968 -0.924336184035484 -0.979303714032258 -0.968576776774194 -0.942077432741935 -0.933268487096774 -0.98547603483871 -0.976503766290323
22 "STANDING" -0.954807661269841 -0.939866315079365 -0.954807661269841 -0.939866315079365 -0.975876006507936 -0.958825095396825 -0.931624303968254 -0.900776555555555 -0.978603529206349 -0.966086148412698 -0.954807661269841 -0.939866315079365 -0.975876006507936 -0.958825095396825 -0.931624303968254 -0.900776555555555 -0.978603529206349 -0.966086148412698
22 "WALKING" 0.0722419121669565 -0.161591787478261 0.0722419121669565 -0.161591787478261 0.02291996735 0.111532924945652 -0.210608043717391 -0.390775683913044 -0.461999528913043 -0.503106312391304 0.0722419121669565 -0.161591787478261 0.02291996735 0.111532924945652 -0.210608043717391 -0.390775683913044 -0.461999528913043 -0.503106312391304
22 "WALKING_DOWNSTAIRS" 0.330999221944444 0.133267478527222 0.330999221944444 0.133267478527222 -0.0179784626888889 -0.0337640982530556 -0.161333309783333 -0.263921983758333 -0.459579670833333 -0.617659355833333 0.330999221944444 0.133267478527222 -0.0179784626888889 -0.0337640982530556 -0.161333309783333 -0.263921983758333 -0.459579670833333 -0.617659355833333
22 "WALKING_UPSTAIRS" 0.210282608333333 -0.158757474833333 0.210282608333333 -0.158757474833333 -0.0957840344357143 -0.0876501605595238 -0.1280319236 -0.2025581772 -0.568111869047619 -0.675633024285714 0.210282608333333 -0.158757474833333 -0.0957840344357143 -0.0876501605595238 -0.1280319236 -0.2025581772 -0.568111869047619 -0.675633024285714
23 "LAYING" -0.962959196805556 -0.957871990555556 -0.962959196805556 -0.957871990555556 -0.987010197361111 -0.986685651527778 -0.949418000972222 -0.957227585972222 -0.984557478611111 -0.981314831666667 -0.962959196805556 -0.957871990555556 -0.987010197361111 -0.986685651527778 -0.949418000972222 -0.957227585972222 -0.984557478611111 -0.981314831666667
23 "SITTING" -0.944080772941176 -0.924963263235294 -0.944080772941176 -0.924963263235294 -0.982375503382353 -0.973668776323529 -0.936593426911765 -0.937006097352941 -0.986514066029412 -0.979226997941177 -0.944080772941176 -0.924963263235294 -0.982375503382353 -0.973668776323529 -0.936593426911765 -0.937006097352941 -0.986514066029412 -0.979226997941177
23 "STANDING" -0.957212267058824 -0.9516698575 -0.957212267058824 -0.9516698575 -0.978671485441176 -0.974811528235294 -0.938430293382353 -0.923796565588235 -0.9763992525 -0.972387365294118 -0.957212267058824 -0.9516698575 -0.978671485441176 -0.974811528235294 -0.938430293382353 -0.923796565588235 -0.9763992525 -0.972387365294118
23 "WALKING" -0.0988770198220339 -0.209989354570847 -0.0988770198220339 -0.209989354570847 -0.0670819655881356 -0.0268194363050847 -0.0120968259523729 0.163346451623729 0.0115305410508475 0.250173204117966 -0.0988770198220339 -0.209989354570847 -0.0670819655881356 -0.0268194363050847 -0.0120968259523729 0.163346451623729 0.0115305410508475 0.250173204117966
23 "WALKING_DOWNSTAIRS" 0.127211137694444 0.230363964351852 0.127211137694444 0.230363964351852 0.112982475627778 0.292087200087037 0.0390915481555556 0.0539972903222222 -0.0463117766203704 0.0594908483888889 0.127211137694444 0.230363964351852 0.112982475627778 0.292087200087037 0.0390915481555556 0.0539972903222222 -0.0463117766203704 0.0594908483888889
23 "WALKING_UPSTAIRS" -0.0117536873784314 -0.271893714117647 -0.0117536873784314 -0.271893714117647 -0.311143885098039 -0.362708849411765 -0.156527148792745 -0.366732989313725 -0.504367150588235 -0.551275188627451 -0.0117536873784314 -0.271893714117647 -0.311143885098039 -0.362708849411765 -0.156527148792745 -0.366732989313725 -0.504367150588235 -0.551275188627451
24 "LAYING" -0.9718540425 -0.969354834166667 -0.9718540425 -0.969354834166667 -0.985529270555556 -0.983605927361111 -0.953791512638889 -0.957829934722222 -0.982780873888889 -0.978659102222222 -0.9718540425 -0.969354834166667 -0.985529270555556 -0.983605927361111 -0.953791512638889 -0.957829934722222 -0.982780873888889 -0.978659102222222
24 "SITTING" -0.968979156470588 -0.963779683235294 -0.968979156470588 -0.963779683235294 -0.985555822352941 -0.985418456176471 -0.964633252352941 -0.969257162647059 -0.991306424705882 -0.990724530735294 -0.968979156470588 -0.963779683235294 -0.985555822352941 -0.985418456176471 -0.964633252352941 -0.969257162647059 -0.991306424705882 -0.990724530735294
24 "STANDING" -0.950061017681159 -0.94790101173913 -0.950061017681159 -0.94790101173913 -0.977620953913043 -0.973108343043478 -0.954518594057971 -0.95310477884058 -0.982387268985507 -0.979995718695652 -0.950061017681159 -0.94790101173913 -0.977620953913043 -0.973108343043478 -0.954518594057971 -0.95310477884058 -0.982387268985507 -0.979995718695652
24 "WALKING" -0.299983613965517 -0.48106401862069 -0.299983613965517 -0.48106401862069 -0.399722201034483 -0.409824562586207 -0.403064156896552 -0.563863212586207 -0.507824745862069 -0.556022765862069 -0.299983613965517 -0.48106401862069 -0.399722201034483 -0.409824562586207 -0.403064156896552 -0.563863212586207 -0.507824745862069 -0.556022765862069
24 "WALKING_DOWNSTAIRS" -0.0737699163072727 -0.0224839122854545 -0.0737699163072727 -0.0224839122854545 -0.263106944836364 -0.143501970018182 -0.304965806363636 -0.3636948774 -0.497152238363636 -0.459159852363636 -0.0737699163072727 -0.0224839122854545 -0.263106944836364 -0.143501970018182 -0.304965806363636 -0.3636948774 -0.497152238363636 -0.459159852363636
24 "WALKING_UPSTAIRS" -0.226402822033898 -0.30685447 -0.226402822033898 -0.30685447 -0.488487620508475 -0.441068689830509 -0.33443583979661 -0.503929060169491 -0.658751629152542 -0.638180352881356 -0.226402822033898 -0.30685447 -0.488487620508475 -0.441068689830509 -0.33443583979661 -0.503929060169491 -0.658751629152542 -0.638180352881356
25 "LAYING" -0.56047777609589 -0.649254767945205 -0.56047777609589 -0.649254767945205 -0.962161355890411 -0.961931605342466 -0.809688545342466 -0.856017369726027 -0.969783262465753 -0.96830952260274 -0.56047777609589 -0.649254767945205 -0.962161355890411 -0.961931605342466 -0.809688545342466 -0.856017369726027 -0.969783262465753 -0.96830952260274
25 "SITTING" -0.970409337076923 -0.960003414461538 -0.970409337076923 -0.960003414461538 -0.989545142461538 -0.988311804923077 -0.966568718615385 -0.970639125692308 -0.99286465 -0.991766403076923 -0.970409337076923 -0.960003414461538 -0.989545142461538 -0.988311804923077 -0.966568718615385 -0.970639125692308 -0.99286465 -0.991766403076923
25 "STANDING" -0.972663592162162 -0.968075629324324 -0.972663592162162 -0.968075629324324 -0.984647071216216 -0.982637080945946 -0.967077442837838 -0.959884274324324 -0.985091991216216 -0.983230809594595 -0.972663592162162 -0.968075629324324 -0.984647071216216 -0.982637080945946 -0.967077442837838 -0.959884274324324 -0.985091991216216 -0.983230809594595
25 "WALKING" -0.40528943 -0.565601466081081 -0.40528943 -0.565601466081081 -0.538291424594595 -0.542870062567568 -0.394362401351351 -0.489809386081081 -0.678466069054054 -0.757032544864865 -0.40528943 -0.565601466081081 -0.538291424594595 -0.542870062567568 -0.394362401351351 -0.489809386081081 -0.678466069054054 -0.757032544864865
25 "WALKING_DOWNSTAIRS" -0.22010859462069 -0.259465249913793 -0.22010859462069 -0.259465249913793 -0.50048333137931 -0.482976929827586 -0.216082565601724 -0.38216092137931 -0.664713625172414 -0.67960595137931 -0.22010859462069 -0.259465249913793 -0.50048333137931 -0.482976929827586 -0.216082565601724 -0.38216092137931 -0.664713625172414 -0.67960595137931
25 "WALKING_UPSTAIRS" -0.305772199076923 -0.480006649846154 -0.305772199076923 -0.480006649846154 -0.679160843538462 -0.674513059846154 -0.3186346998 -0.387754116158462 -0.777106026615385 -0.824883302769231 -0.305772199076923 -0.480006649846154 -0.679160843538462 -0.674513059846154 -0.3186346998 -0.387754116158462 -0.777106026615385 -0.824883302769231
26 "LAYING" -0.976785042368421 -0.964355190394737 -0.976785042368421 -0.964355190394737 -0.989970604210526 -0.989101949473684 -0.951863594736842 -0.965676821973684 -0.99219798 -0.989917354473684 -0.976785042368421 -0.964355190394737 -0.989970604210526 -0.989101949473684 -0.951863594736842 -0.965676821973684 -0.99219798 -0.989917354473684
26 "SITTING" -0.953079994102564 -0.933602783410256 -0.953079994102564 -0.933602783410256 -0.990898435769231 -0.989986111666667 -0.954052945897436 -0.964742022307692 -0.994466446282051 -0.994033207051282 -0.953079994102564 -0.933602783410256 -0.990898435769231 -0.989986111666667 -0.954052945897436 -0.964742022307692 -0.994466446282051 -0.994033207051282
26 "STANDING" -0.968511694324324 -0.962697299189189 -0.968511694324324 -0.962697299189189 -0.986985213648649 -0.982626252972973 -0.96867395554054 -0.96265358554054 -0.98854482527027 -0.984253792432432 -0.968511694324324 -0.962697299189189 -0.986985213648649 -0.982626252972973 -0.96867395554054 -0.96265358554054 -0.98854482527027 -0.984253792432432
26 "WALKING" -0.223399171830508 -0.421848313898305 -0.223399171830508 -0.421848313898305 -0.290758024915254 -0.279350754237288 -0.392092024067797 -0.538329286101695 -0.51239882559322 -0.603468672372881 -0.223399171830508 -0.421848313898305 -0.290758024915254 -0.279350754237288 -0.392092024067797 -0.538329286101695 -0.51239882559322 -0.603468672372881
26 "WALKING_DOWNSTAIRS" 0.114379383742 0.14700167906 0.114379383742 0.14700167906 -0.1488562664 -0.111303956316 -0.23531462282 -0.296158291686 -0.4187798104 -0.463140795 0.114379383742 0.14700167906 -0.1488562664 -0.111303956316 -0.23531462282 -0.296158291686 -0.4187798104 -0.463140795
26 "WALKING_UPSTAIRS" -0.142874499381818 -0.1507071068 -0.142874499381818 -0.1507071068 -0.404463896363636 -0.334531344727273 -0.344427047636364 -0.514032410181818 -0.648099850181818 -0.661829656545455 -0.142874499381818 -0.1507071068 -0.404463896363636 -0.334531344727273 -0.344427047636364 -0.514032410181818 -0.648099850181818 -0.661829656545455
27 "LAYING" -0.982091652162162 -0.978920176216216 -0.982091652162162 -0.978920176216216 -0.988372773648649 -0.988586771351351 -0.96691759445946 -0.971915732837838 -0.994355043783784 -0.993484313243243 -0.982091652162162 -0.978920176216216 -0.988372773648649 -0.988586771351351 -0.96691759445946 -0.971915732837838 -0.994355043783784 -0.993484313243243
27 "SITTING" -0.979481668857143 -0.969526674714286 -0.979481668857143 -0.969526674714286 -0.989467178285714 -0.989200539571429 -0.963565474 -0.970782132714286 -0.994034710714286 -0.992112829571428 -0.979481668857143 -0.969526674714286 -0.989467178285714 -0.989200539571429 -0.963565474 -0.970782132714286 -0.994034710714286 -0.992112829571428
27 "STANDING" -0.972753287375 -0.9663601145 -0.972753287375 -0.9663601145 -0.985347620125 -0.98415908975 -0.968702956625 -0.965693334 -0.989532103875 -0.988819784 -0.972753287375 -0.9663601145 -0.985347620125 -0.98415908975 -0.968702956625 -0.965693334 -0.989532103875 -0.988819784
